开始时间：,,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134,2025-10-21 16.33.24.134
结束时间：,,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129,2025-10-21 16.35.54.129
采样频率：,,200Hz,200Hz,200Hz,200Hz,200Hz,200Hz
数据长度：,,30000,30000,30000,30000,30000,30000
序列号:,,201119103,201119084,201119085,201119088,201119101,201119105
测点标签:,,1,9084,9085,9088,9101,9105
序号：,相对时间,波高(mm),波高(mm),波高(mm),波高(mm),波高(mm),波高(mm)
19651,98.2500,-0.1098,-4.5481,1.5359,2.2840,4.0924,4.5862
19652,98.2550,-0.0376,-4.5948,1.4624,2.2327,4.1562,4.6132
19653,98.2600,0.0620,-4.6740,1.4011,2.2070,4.2123,4.5836
19654,98.2650,0.1944,-4.7080,1.3126,2.1859,4.2717,4.6296
19655,98.2700,0.2917,-4.7584,1.2179,2.1239,4.2955,4.6105
19656,98.2750,0.3920,-4.8103,1.1541,2.0943,4.3368,4.6568
19657,98.2800,0.4922,-4.8808,1.0781,2.0374,4.3792,4.6123
19658,98.2850,0.5864,-4.9505,1.0136,1.9946,4.4067,4.6477
19659,98.2900,0.6836,-4.9760,0.9467,1.9117,4.4554,4.6249
19660,98.2950,0.7876,-4.9898,0.8598,1.8948,4.4779,4.6624
19661,98.3000,0.8235,-5.0650,0.7625,1.8487,4.5078,4.6372
19662,98.3050,0.9458,-5.1160,0.7009,1.7873,4.5420,4.7025
19663,98.3100,1.0183,-5.1623,0.6136,1.7246,4.5562,4.6310
19664,98.3150,1.1328,-5.2056,0.5401,1.6158,4.6055,4.6709
19665,98.3200,1.2263,-5.2354,0.4538,1.5645,4.6082,4.6424
19666,98.3250,1.3011,-5.2602,0.3800,1.4790,4.6357,4.6791
19667,98.3300,1.3824,-5.2989,0.2752,1.3871,4.6629,4.6483
19668,98.3350,1.4604,-5.3143,0.1968,1.3234,4.6723,4.6981
19669,98.3400,1.5664,-5.3508,0.0982,1.2467,4.6847,4.6366
19670,98.3450,1.6358,-5.3649,0.0038,1.1714,4.7237,4.7040
19671,98.3500,1.7219,-5.4011,-0.0891,1.0596,4.7261,4.6671
19672,98.3550,1.7910,-5.3947,-0.2039,1.0190,4.7459,4.7133
19673,98.3600,1.8316,-5.4161,-0.3021,0.8865,4.7627,4.6811
19674,98.3650,1.9265,-5.4545,-0.3913,0.8732,4.7707,4.7189
19675,98.3700,2.0078,-5.4610,-0.4732,0.7738,4.7932,4.6864
19676,98.3750,2.0498,-5.4527,-0.5917,0.6776,4.8080,4.7037
19677,98.3800,2.0884,-5.4536,-0.6862,0.5866,4.8093,4.6841
19678,98.3850,2.1890,-5.4797,-0.7591,0.5269,4.8476,4.7327
19679,98.3900,2.2531,-5.4929,-0.8495,0.4440,4.8463,4.6820
19680,98.3950,2.3008,-5.4711,-0.9480,0.3479,4.8610,4.7353
19681,98.4000,2.3804,-5.4908,-1.0356,0.2348,4.8678,4.6958
19682,98.4050,2.4001,-5.4960,-1.1219,0.1211,4.8896,4.7198
19683,98.4100,2.4705,-5.5138,-1.2295,0.0081,4.8829,4.7227
19684,98.4150,2.5305,-5.4981,-1.3199,-0.0829,4.8903,4.7356
19685,98.4200,2.5468,-5.4999,-1.4293,-0.1933,4.9003,4.7055
19686,98.4250,2.5992,-5.4938,-1.5016,-0.2566,4.9128,4.7608
19687,98.4300,2.6453,-5.4702,-1.6120,-0.3759,4.9249,4.7110
19688,98.4350,2.7114,-5.4800,-1.7039,-0.4434,4.9487,4.7289
19689,98.4400,2.7442,-5.4720,-1.8022,-0.5172,4.9336,4.6958
19690,98.4450,2.7930,-5.4300,-1.8979,-0.6143,4.9477,4.7520
19691,98.4500,2.8479,-5.4113,-1.9595,-0.7030,4.9571,4.7178
19692,98.4550,2.8682,-5.3864,-2.0689,-0.7943,4.9625,4.7309
19693,98.4600,2.9204,-5.3855,-2.1493,-0.8693,4.9857,4.7180
19694,98.4650,2.9461,-5.3244,-2.2300,-0.9479,5.0038,4.7327
19695,98.4700,2.9790,-5.2909,-2.3414,-1.0210,4.9779,4.7110
19696,98.4750,3.0207,-5.2768,-2.4177,-1.0811,4.9776,4.6922
19697,98.4800,3.0545,-5.2602,-2.4978,-1.1678,4.9923,4.6996
19698,98.4850,3.0860,-5.2207,-2.5719,-1.2558,4.9699,4.7001
19699,98.4900,3.1264,-5.1703,-2.6385,-1.3448,4.9988,4.7066
19700,98.4950,3.1714,-5.1040,-2.7020,-1.4056,4.9984,4.7175
19701,98.5000,3.1795,-5.0521,-2.7702,-1.4916,5.0011,4.6981
19702,98.5050,3.2005,-5.0144,-2.8203,-1.5673,5.0156,4.6817
19703,98.5100,3.2266,-4.9613,-2.9025,-1.6407,5.0115,4.6843
19704,98.5150,3.2049,-4.9011,-2.9729,-1.7213,5.0196,4.6600
19705,98.5200,3.2158,-4.8241,-3.0283,-1.8090,5.0138,4.6618
19706,98.5250,3.2547,-4.7765,-3.0736,-1.8295,5.0182,4.6688
19707,98.5300,3.2863,-4.7357,-3.1455,-1.9256,5.0125,4.6557
19708,98.5350,3.3276,-4.6727,-3.1912,-1.9617,5.0374,4.6524
19709,98.5400,3.3313,-4.6101,-3.2616,-2.0370,5.0340,4.6390
19710,98.5450,3.3483,-4.5503,-3.3188,-2.0701,5.0347,4.6322
19711,98.5500,3.3326,-4.4665,-3.3523,-2.1445,5.0253,4.6336
19712,98.5550,3.3611,-4.3996,-3.3973,-2.1640,5.0306,4.6269
19713,98.5600,3.3652,-4.3569,-3.4480,-2.2241,5.0394,4.6149
19714,98.5650,3.3814,-4.2633,-3.4990,-2.2712,5.0236,4.6120
19715,98.5700,3.4299,-4.2080,-3.5469,-2.3264,5.0246,4.6498
19716,98.5750,3.4116,-4.1027,-3.5866,-2.3579,5.0354,4.6003
19717,98.5800,3.3997,-4.0392,-3.6251,-2.3943,5.0384,4.6006
19718,98.5850,3.4397,-3.9717,-3.6839,-2.4898,5.0357,4.5933
19719,98.5900,3.4587,-3.9379,-3.7142,-2.5070,5.0434,4.6240
19720,98.5950,3.4336,-3.8277,-3.7621,-2.5353,5.0253,4.5669
19721,98.6000,3.4448,-3.7424,-3.7993,-2.5612,5.0354,4.5833
19722,98.6050,3.4702,-3.6288,-3.8584,-2.6038,5.0028,4.5265
19723,98.6100,3.4556,-3.5690,-3.9191,-2.6528,4.9964,4.5531
19724,98.6150,3.4678,-3.4679,-3.9263,-2.6821,4.9742,4.4890
19725,98.6200,3.4837,-3.3758,-3.9667,-2.7207,4.9601,4.5089
19726,98.6250,3.4743,-3.2838,-4.0045,-2.7366,4.9803,4.4690
19727,98.6300,3.4773,-3.1665,-4.0104,-2.7873,4.9709,4.5051
19728,98.6350,3.5203,-3.1190,-4.0255,-2.8205,4.9601,4.4418
19729,98.6400,3.5074,-3.0447,-4.1168,-2.8513,4.9346,4.4667
19730,98.6450,3.5081,-2.9283,-4.0980,-2.8318,4.9410,4.4087
19731,98.6500,3.5092,-2.8200,-4.1378,-2.8708,4.9511,4.4342
19732,98.6550,3.5132,-2.7346,-4.1518,-2.9003,4.9346,4.3706
19733,98.6600,3.5031,-2.6177,-4.1984,-2.9036,4.8940,4.3979
19734,98.6650,3.5203,-2.5142,-4.2100,-2.9254,4.9010,4.3408
19735,98.6700,3.5176,-2.3850,-4.2438,-2.9351,4.9027,4.3759
19736,98.6750,3.4969,-2.2149,-4.2560,-2.9958,4.9097,4.3041
19737,98.6800,3.5342,-2.1155,-4.2798,-3.0033,4.8721,4.3032
19738,98.6850,3.5430,-1.9595,-4.2910,-3.0118,4.8778,4.2655
19739,98.6900,3.5149,-1.8509,-4.2901,-3.0306,4.8621,4.2883
19740,98.6950,3.5440,-1.7738,-4.3198,-3.0371,4.8695,4.1557
19741,98.7000,3.5430,-1.6430,-4.3357,-3.0611,4.8584,4.1363
19742,98.7050,3.5393,-1.4988,-4.3426,-3.0410,4.8540,4.1087
19743,98.7100,3.5579,-1.3778,-4.3333,-3.0563,4.8429,4.0836
19744,98.7150,3.5302,-1.2700,-4.3508,-3.0549,4.8261,4.0385
19745,98.7200,3.5284,-1.1340,-4.3527,-3.0449,4.7929,4.0004
19746,98.7250,3.5298,-1.0287,-4.3742,-3.0442,4.7845,3.9957
19747,98.7300,3.5407,-0.8651,-4.3627,-3.0874,4.7734,3.8990
19748,98.7350,3.5220,-0.7564,-4.3705,-3.0566,4.7744,3.9017
19749,98.7400,3.5088,-0.6285,-4.3770,-3.0628,4.7371,3.8150
19750,98.7450,3.4705,-0.4836,-4.3877,-3.0511,4.7331,3.8015
19751,98.7500,3.4881,-0.3672,-4.3983,-3.0602,4.6962,3.7183
19752,98.7550,3.5186,-0.2330,-4.3570,-3.0754,4.6837,3.6427
19753,98.7600,3.5332,-0.1385,-4.3354,-3.0433,4.6767,3.5914
19754,98.7650,3.5356,-0.0335,-4.3286,-3.0468,4.6548,3.4919
19755,98.7700,3.5495,0.1283,-4.3148,-3.0121,4.6169,3.4450
19756,98.7750,3.5434,0.2526,-4.3148,-3.0283,4.6186,3.3352
19757,98.7800,3.5051,0.3895,-4.2879,-3.0387,4.5827,3.2912
19758,98.7850,3.5024,0.5572,-4.2676,-3.0166,4.5823,3.1776
19759,98.7900,3.4861,0.7408,-4.2579,-2.9880,4.5494,3.0944
19760,98.7950,3.4966,0.8783,-4.2228,-2.9776,4.5038,2.9977
19761,98.8000,3.4831,1.0195,-4.1941,-2.9698,4.4789,2.8545
19762,98.8050,3.4929,1.1813,-4.1643,-2.9611,4.4541,2.7722
19763,98.8100,3.4604,1.3348,-4.1318,-2.9299,4.4252,2.6017
19764,98.8150,3.5037,1.4831,-4.1124,-2.9211,4.4050,2.5141
19765,98.8200,3.4956,1.6396,-4.0921,-2.9107,4.3540,2.4093
19766,98.8250,3.4929,1.7539,-4.0511,-2.8575,4.3379,2.2491
19767,98.8300,3.4871,1.8917,-4.0192,-2.8341,4.2962,2.1560
19768,98.8350,3.4607,2.0038,-3.9932,-2.8185,4.2395,1.9624
19769,98.8400,3.4532,2.1438,-3.9369,-2.7987,4.2066,1.9017
19770,98.8450,3.4665,2.2936,-3.8781,-2.7399,4.1619,1.7189
19771,98.8500,3.4638,2.4376,-3.8306,-2.7185,4.1031,1.5939
19772,98.8550,3.4323,2.5930,-3.7761,-2.6759,4.0259,1.4694
19773,98.8600,3.4336,2.7069,-3.7508,-2.6343,3.9775,1.2857
19774,98.8650,3.4380,2.8143,-3.7042,-2.5902,3.9093,1.1847
19775,98.8700,3.4546,2.9307,-3.6451,-2.5609,3.8267,1.0216
19776,98.8750,3.4160,3.0498,-3.6063,-2.5103,3.7532,0.9170
19777,98.8800,3.4190,3.1125,-3.5591,-2.4732,3.6672,0.7383
19778,98.8850,3.4638,3.2006,-3.4921,-2.4209,3.6011,0.6968
19779,98.8900,3.4248,3.2792,-3.4327,-2.3667,3.4953,0.5318
19780,98.8950,3.4122,3.3888,-3.3717,-2.3196,3.4271,0.4088
19781,98.9000,3.3991,3.4809,-3.3389,-2.2618,3.3338,0.2223
19782,98.9050,3.4075,3.5936,-3.2447,-2.2027,3.2293,0.1356
19783,98.9100,3.3784,3.6274,-3.1527,-2.1855,3.0987,-0.0369
19784,98.9150,3.3618,3.7090,-3.0855,-2.1289,2.9976,-0.1289
19785,98.9200,3.3523,3.7692,-3.0101,-2.0636,2.8770,-0.2991
19786,98.9250,3.3587,3.8600,-2.9569,-2.0022,2.7914,-0.3978
19787,98.9300,3.3510,3.9267,-2.8800,-1.9315,2.6793,-0.5591
19788,98.9350,3.3245,3.9974,-2.7952,-1.8814,2.5748,-0.6567
19789,98.9400,3.3076,4.0882,-2.7008,-1.8168,2.4680,-0.8292
19790,98.9450,3.3083,4.1831,-2.6057,-1.7950,2.3501,-0.9455
19791,98.9500,3.2883,4.2792,-2.4990,-1.6768,2.2269,-1.1065
19792,98.9550,3.2303,4.3523,-2.4146,-1.6040,2.1100,-1.1897
19793,98.9600,3.2283,4.4435,-2.3455,-1.5696,1.9771,-1.3241
19794,98.9650,3.1982,4.4895,-2.2260,-1.4637,1.8911,-1.4044
19795,98.9700,3.1924,4.5399,-2.1071,-1.3796,1.7564,-1.5582
19796,98.9750,3.1653,4.6179,-2.0277,-1.2909,1.6389,-1.6369
19797,98.9800,3.1362,4.6685,-1.9101,-1.2191,1.5116,-1.8174
19798,98.9850,3.1006,4.7554,-1.8181,-1.1447,1.3998,-1.8692
19799,98.9900,3.0891,4.7914,-1.7199,-1.0710,1.2893,-2.0338
19800,98.9950,3.0444,4.8844,-1.6408,-1.0262,1.1627,-2.0979
19801,99.0000,3.0495,4.9436,-1.5341,-0.9235,1.0565,-2.2361
19802,99.0050,3.0454,5.0370,-1.4409,-0.8326,0.9454,-2.3079
19803,99.0100,3.0027,5.1229,-1.3443,-0.7514,0.8181,-2.4291
19804,99.0150,2.9854,5.1637,-1.2235,-0.6510,0.7076,-2.5071
19805,99.0200,2.9621,5.1938,-1.1316,-0.6221,0.6015,-2.6432
19806,99.0250,2.9387,5.3072,-1.0287,-0.5071,0.4725,-2.6819
19807,99.0300,2.9258,5.3845,-0.9411,-0.4597,0.3678,-2.8198
19808,99.0350,2.8713,5.4408,-0.8654,-0.3457,0.2539,-2.8693
19809,99.0400,2.8584,5.4635,-0.7903,-0.2894,0.1404,-3.0242
19810,99.0450,2.8201,5.5350,-0.6884,-0.2031,0.0349,-3.0603
19811,99.0500,2.7995,5.5626,-0.5892,-0.1199,-0.0685,-3.2023
19812,99.0550,2.7483,5.5976,-0.5214,-0.0462,-0.1746,-3.2263
19813,99.0600,2.7114,5.6403,-0.3812,0.0646,-0.2868,-3.3601
19814,99.0650,2.6795,5.7002,-0.3128,0.1582,-0.3956,-3.3792
19815,99.0700,2.6487,5.7687,-0.1842,0.2543,-0.5030,-3.5145
19816,99.0750,2.6047,5.8028,-0.1385,0.3602,-0.5988,-3.5519
19817,99.0800,2.5637,5.8704,-0.0300,0.4392,-0.7126,-3.6498
19818,99.0850,2.5749,5.8811,0.0688,0.5295,-0.7925,-3.6811
19819,99.0900,2.5311,5.9136,0.1567,0.5883,-0.9013,-3.7607
19820,99.0950,2.4397,5.9689,0.2155,0.6776,-1.0122,-3.8108
19821,99.1000,2.4038,5.9757,0.3025,0.7744,-1.1254,-3.9236
19822,99.1050,2.3547,6.0448,0.3747,0.8595,-1.2103,-3.9476
19823,99.1100,2.3093,6.0791,0.4438,0.9268,-1.2809,-4.0548
19824,99.1150,2.2676,6.1322,0.5195,0.9963,-1.3954,-4.1025
19825,99.1200,2.2073,6.1550,0.5858,1.0476,-1.4954,-4.1792
19826,99.1250,2.1616,6.2103,0.6587,1.1165,-1.5798,-4.2349
19827,99.1300,2.1230,6.2440,0.7278,1.2149,-1.6597,-4.3136
19828,99.1350,2.0613,6.2428,0.7910,1.2299,-1.7483,-4.3605
19829,99.1400,1.9864,6.2861,0.8344,1.3409,-1.8326,-4.4258
19830,99.1450,1.9505,6.3279,0.9104,1.3907,-1.8954,-4.5520
19831,99.1500,1.8692,6.3773,0.9708,1.4423,-2.0042,-4.6006
19832,99.1550,1.8103,6.3472,1.0399,1.5161,-2.0912,-4.6384
19833,99.1600,1.7679,6.3859,1.1375,1.5641,-2.1913,-4.7600
19834,99.1650,1.6853,6.3905,1.1966,1.6346,-2.2692,-4.7395
19835,99.1700,1.6206,6.4501,1.2585,1.6889,-2.3639,-4.8481
19836,99.1750,1.5420,6.4618,1.3389,1.7506,-2.4334,-4.8475
19837,99.1800,1.4796,6.4983,1.3902,1.8153,-2.4992,-4.9526
19838,99.1850,1.3713,6.5056,1.4706,1.8484,-2.5658,-4.9811
19839,99.1900,1.3306,6.5425,1.5269,1.9117,-2.6578,-5.0598
19840,99.1950,1.2740,6.5357,1.5756,1.9504,-2.7327,-5.1111
19841,99.2000,1.2205,6.5501,1.6251,2.0183,-2.7968,-5.1521
19842,99.2050,1.1230,6.5710,1.6835,2.0878,-2.8462,-5.1805
19843,99.2100,1.0596,6.5977,1.7567,2.1226,-2.9342,-5.2077
19844,99.2150,0.9451,6.5486,1.8027,2.1508,-3.0010,-5.2528
19845,99.2200,0.8848,6.5944,1.8408,2.2145,-3.0675,-5.2745
19846,99.2250,0.7842,6.5898,1.9209,2.2379,-3.1384,-5.3275
19847,99.2300,0.6948,6.6284,1.9722,2.2571,-3.2102,-5.3456
19848,99.2350,0.6230,6.6527,2.0172,2.2801,-3.2908,-5.3995
19849,99.2400,0.5169,6.6309,2.0210,2.3318,-3.3472,-5.4203
19850,99.2450,0.4522,6.6478,2.1173,2.3532,-3.3865,-5.4704
19851,99.2500,0.3923,6.6598,2.1714,2.3672,-3.4685,-5.5006
19852,99.2550,0.2852,6.6604,2.2121,2.4023,-3.5229,-5.5125
19853,99.2600,0.1890,6.6813,2.2321,2.4123,-3.5938,-5.5571
19854,99.2650,0.0986,6.6632,2.2984,2.4328,-3.6616,-5.5363
19855,99.2700,0.0369,6.6736,2.3218,2.4439,-3.6922,-5.6074
19856,99.2750,-0.0644,6.6846,2.3581,2.4741,-3.7466,-5.5814
19857,99.2800,-0.1606,6.6589,2.4007,2.4942,-3.7959,-5.6669
19858,99.2850,-0.2341,6.6681,2.4497,2.5131,-3.8201,-5.6265
19859,99.2900,-0.2964,6.7012,2.4704,2.5111,-3.8779,-5.6531
19860,99.2950,-0.3862,6.6567,2.5120,2.5462,-3.9310,-5.6499
19861,99.3000,-0.4773,6.6641,2.5614,2.5754,-3.9853,-5.6525
19862,99.3050,-0.5725,6.6792,2.5911,2.5888,-4.0347,-5.6689
19863,99.3100,-0.6365,6.6632,2.6346,2.5998,-4.1123,-5.6464
19864,99.3150,-0.7077,6.6211,2.6530,2.6043,-4.1597,-5.6631
19865,99.3200,-0.7751,6.6260,2.7103,2.6177,-4.1942,-5.6461
19866,99.3250,-0.8340,6.6159,2.7428,2.6203,-4.2372,-5.6950
19867,99.3300,-0.9085,6.5950,2.7509,2.6557,-4.2809,-5.6417
19868,99.3350,-0.9841,6.5977,2.7694,2.6661,-4.3222,-5.6824
19869,99.3400,-1.0705,6.6134,2.8153,2.6963,-4.3642,-5.6452
19870,99.3450,-1.1362,6.6020,2.8478,2.6787,-4.3957,-5.6505
19871,99.3500,-1.2202,6.5775,2.8288,2.6875,-4.4481,-5.6297
19872,99.3550,-1.3012,6.5391,2.8776,2.6771,-4.4867,-5.6092
19873,99.3600,-1.3584,6.5440,2.9010,2.7015,-4.5012,-5.6001
19874,99.3650,-1.4055,6.5001,2.9210,2.7216,-4.5589,-5.5562
19875,99.3700,-1.4651,6.5004,2.9498,2.7239,-4.5781,-5.5524
19876,99.3750,-1.5725,6.4543,2.9804,2.7596,-4.6067,-5.4742
19877,99.3800,-1.6748,6.4802,2.9911,2.7775,-4.6325,-5.4836
19878,99.3850,-1.7124,6.4154,3.0299,2.7635,-4.6631,-5.4317
19879,99.3900,-1.7480,6.4212,3.0543,2.7613,-4.6812,-5.4294
19880,99.3950,-1.8364,6.3754,3.0805,2.7668,-4.7098,-5.3614
19881,99.4000,-1.8574,6.3527,3.0790,2.7957,-4.7232,-5.3588
19882,99.4050,-1.9499,6.3269,3.0858,2.7977,-4.7648,-5.2929
19883,99.4100,-2.0173,6.3107,3.1124,2.7863,-4.7789,-5.2396
19884,99.4150,-2.0782,6.2434,3.1418,2.7795,-4.7873,-5.2508
19885,99.4200,-2.1104,6.2348,3.1625,2.7847,-4.8112,-5.1459
19886,99.4250,-2.1826,6.1980,3.1675,2.8093,-4.8175,-5.1243
19887,99.4300,-2.2385,6.1531,3.1859,2.8068,-4.8256,-5.0402
19888,99.4350,-2.3045,6.1132,3.1715,2.8012,-4.8625,-5.0217
19889,99.4400,-2.3831,6.0592,3.2103,2.7967,-4.8333,-4.9465
19890,99.4450,-2.4410,6.0303,3.2256,2.8064,-4.8468,-4.8853
19891,99.4500,-2.4817,5.9750,3.2416,2.8074,-4.8535,-4.8340
19892,99.4550,-2.5688,5.9007,3.2485,2.8003,-4.8380,-4.7397
19893,99.4600,-2.6121,5.8777,3.2431,2.7885,-4.8333,-4.7342
19894,99.4650,-2.6436,5.8304,3.2497,2.8178,-4.8320,-4.6416
19895,99.4700,-2.7107,5.8178,3.2778,2.8288,-4.8246,-4.6080
19896,99.4750,-2.7795,5.7100,3.2629,2.8090,-4.8075,-4.5025
19897,99.4800,-2.8296,5.6790,3.2897,2.7993,-4.7967,-4.4803
19898,99.4850,-2.8821,5.6112,3.2904,2.8074,-4.7732,-4.3708
19899,99.4900,-2.9292,5.5525,3.2822,2.8019,-4.7319,-4.3066
19900,99.4950,-2.9858,5.4933,3.2747,2.8064,-4.7087,-4.2369
19901,99.5000,-3.0471,5.4585,3.2844,2.8383,-4.7034,-4.1204
19902,99.5050,-3.0650,5.3849,3.3019,2.8477,-4.6711,-4.1084
19903,99.5100,-3.0962,5.3145,3.3026,2.8357,-4.6305,-3.9672
19904,99.5150,-3.1612,5.2240,3.3069,2.8509,-4.6161,-3.9400
19905,99.5200,-3.1904,5.1970,3.3135,2.8321,-4.5724,-3.8463
19906,99.5250,-3.2273,5.0898,3.3295,2.8607,-4.5321,-3.7730
19907,99.5300,-3.2646,5.0133,3.3413,2.8490,-4.4841,-3.7154
19908,99.5350,-3.3066,4.9261,3.3229,2.8500,-4.4478,-3.6208
19909,99.5400,-3.3309,4.8672,3.3295,2.8373,-4.4159,-3.5786
19910,99.5450,-3.3790,4.7791,3.2919,2.8529,-4.3625,-3.4597
19911,99.5500,-3.4038,4.6863,3.2923,2.8665,-4.3111,-3.4181
19912,99.5550,-3.4329,4.6059,3.3270,2.8681,-4.2920,-3.2825
19913,99.5600,-3.4346,4.5727,3.3385,2.8578,-4.2409,-3.2568
19914,99.5650,-3.4854,4.4582,3.3479,2.8629,-4.1660,-3.1135
19915,99.5700,-3.4922,4.3397,3.3679,2.8558,-4.0938,-3.0509
19916,99.5750,-3.5190,4.2734,3.3614,2.8636,-4.0428,-2.9343
19917,99.5800,-3.5251,4.1582,3.3557,2.8685,-3.9753,-2.8391
19918,99.5850,-3.5528,4.0667,3.3191,2.8893,-3.9162,-2.7510
19919,99.5900,-3.5694,3.9857,3.3620,2.8776,-3.8362,-2.6297
19920,99.5950,-3.5826,3.8972,3.3607,2.8792,-3.8023,-2.5630
19921,99.6000,-3.6192,3.8107,3.3298,2.8695,-3.7643,-2.4036
19922,99.6050,-3.6240,3.7170,3.3435,2.8831,-3.7147,-2.3125
19923,99.6100,-3.6358,3.6338,3.3426,2.8880,-3.6784,-2.1840
19924,99.6150,-3.6561,3.5402,3.3567,2.8769,-3.6425,-2.1055
19925,99.6200,-3.6514,3.4213,3.3563,2.8594,-3.5981,-1.9664
19926,99.6250,-3.6263,3.3083,3.3648,2.8652,-3.5229,-1.8613
19927,99.6300,-3.6440,3.1690,3.3751,2.8529,-3.4447,-1.7567
19928,99.6350,-3.6717,3.1036,3.3395,2.8743,-3.3593,-1.6431
19929,99.6400,-3.6816,2.9608,3.3279,2.8740,-3.2885,-1.5260
19930,99.6450,-3.6744,2.8588,3.3532,2.8483,-3.2143,-1.3405
19931,99.6500,-3.6511,2.7978,3.3457,2.8626,-3.1323,-1.2902
19932,99.6550,-3.6633,2.6602,3.3388,2.8480,-3.0665,-1.1106
19933,99.6600,-3.6395,2.5171,3.3307,2.8399,-3.0023,-1.0406
19934,99.6650,-3.5715,2.3915,3.3373,2.8779,-2.9137,-0.8350
19935,99.6700,-3.5708,2.2672,3.3195,2.8727,-2.8445,-0.6995
19936,99.6750,-3.5857,2.0809,3.3123,2.8727,-2.8015,-0.5694
19937,99.6800,-3.5996,1.9661,3.3179,2.8649,-2.7495,-0.4341
19938,99.6850,-3.5928,1.8230,3.3298,2.8850,-2.6763,-0.3228
19939,99.6900,-3.5742,1.6749,3.3188,2.8873,-2.5980,-0.1436
19940,99.6950,-3.5298,1.5574,3.3207,2.9013,-2.5218,-0.0448
19941,99.7000,-3.5417,1.4189,3.3185,2.8659,-2.4331,0.1613
19942,99.7050,-3.5312,1.2559,3.3298,2.8548,-2.3706,0.2659
19943,99.7100,-3.5257,1.1058,3.3098,2.8759,-2.2914,0.4548
19944,99.7150,-3.4929,0.9572,3.2985,2.8883,-2.2141,0.5459
19945,99.7200,-3.4783,0.8040,3.2907,2.8815,-2.1124,0.7483
19946,99.7250,-3.4461,0.6748,3.2888,2.8704,-2.0398,0.8406
19947,99.7300,-3.4414,0.5209,3.2782,2.8727,-1.9243,1.0339
19948,99.7350,-3.4214,0.3680,3.2694,2.8734,-1.8269,1.1182
19949,99.7400,-3.3730,0.2621,3.2638,2.8629,-1.7393,1.2892
19950,99.7450,-3.3323,0.1071,3.2482,2.8470,-1.6570,1.3935
19951,99.7500,-3.2988,-0.0086,3.2413,2.8405,-1.5663,1.5435
19952,99.7550,-3.2839,-0.1293,3.1818,2.8074,-1.4521,1.6993
19953,99.7600,-3.2493,-0.2426,3.2222,2.8250,-1.3692,1.8258
19954,99.7650,-3.2029,-0.3663,3.2163,2.8175,-1.2708,1.9934
19955,99.7700,-3.1639,-0.4934,3.1963,2.8308,-1.1532,2.0862
19956,99.7750,-3.1385,-0.6321,3.1665,2.8197,-1.0659,2.2626
19957,99.7800,-3.1115,-0.7454,3.1459,2.8188,-0.9554,2.3402
19958,99.7850,-3.0515,-0.8633,3.1396,2.8129,-0.8298,2.5200
19959,99.7900,-3.0227,-0.9956,3.1271,2.8168,-0.7183,2.6158
19960,99.7950,-2.9780,-1.1221,3.1071,2.8041,-0.6085,2.7505
19961,99.8000,-2.9136,-1.2212,3.0987,2.8233,-0.4815,2.8856
19962,99.8050,-2.8642,-1.3312,3.0683,2.8239,-0.3657,3.0186
19963,99.8100,-2.8011,-1.4625,3.0489,2.8275,-0.2666,3.1366
19964,99.8150,-2.7591,-1.5463,3.0368,2.8129,-0.1686,3.1867
19965,99.8200,-2.7222,-1.7093,3.0067,2.7921,-0.0645,3.3032
19966,99.8250,-2.6745,-1.7873,2.9864,2.8201,0.0444,3.3695
19967,99.8300,-2.6351,-1.8693,2.9695,2.8006,0.2019,3.5015
19968,99.8350,-2.5671,-1.9853,2.9439,2.7905,0.2972,3.5279
19969,99.8400,-2.5037,-2.1256,2.9423,2.7915,0.4010,3.6313
19970,99.8450,-2.4458,-2.2121,2.9082,2.8009,0.5169,3.6749
19971,99.8500,-2.3875,-2.3189,2.9007,2.7759,0.6354,3.7424
19972,99.8550,-2.3577,-2.4231,2.8447,2.7691,0.7825,3.8114
19973,99.8600,-2.2615,-2.4982,2.8360,2.7538,0.9239,3.8686
19974,99.8650,-2.1951,-2.6097,2.8238,2.7577,1.0303,3.9251
19975,99.8700,-2.1352,-2.7011,2.8103,2.7509,1.1412,3.9570
19976,99.8750,-2.0972,-2.8058,2.7694,2.7434,1.2439,3.9837
19977,99.8800,-2.0105,-2.8632,2.7334,2.7106,1.3608,3.9933
19978,99.8850,-1.9858,-2.9814,2.7031,2.7304,1.5059,4.0739
19979,99.8900,-1.9285,-3.0195,2.6718,2.7145,1.6355,4.0478
19980,99.8950,-1.8916,-3.1361,2.6071,2.7369,1.7678,4.1085
19981,99.9000,-1.8208,-3.1800,2.5723,2.7012,1.8850,4.1216
19982,99.9050,-1.7544,-3.3037,2.5382,2.6846,2.0207,4.1615
19983,99.9100,-1.6623,-3.3584,2.4892,2.6791,2.1392,4.1896
19984,99.9150,-1.6121,-3.4762,2.4216,2.6853,2.2558,4.2107
19985,99.9200,-1.5413,-3.5097,2.3885,2.6463,2.4072,4.2538
19986,99.9250,-1.4543,-3.6282,2.2953,2.5917,2.5301,4.2371
